Transaction_ID,Time,Amount,Location,Transaction_Type,Old_Balance,Is_International,New_Balance,Bank_Name,Bank_Branch,Device_Type,Customer_ID,Customer_Name,Age,Gender,City,KYC_Status,Account_Type,Customer_Since_Years,Avg_Monthly_Balance,Account_Number,Time_Normalized,Amount_Normalized,Location_Normalized,Transaction_Type_Normalized,Old_Balance_Normalized,New_Balance_Normalized,Bank_Name_Normalized,Bank_Branch_Normalized,Device_Type_Normalized,Customer_Name_Normalized,Age_Normalized,Gender_Normalized,City_Normalized,KYC_Status_Normalized,Account_Type_Normalized,Customer_Since_Years_Normalized,Avg_Monthly_Balance_Normalized,Time_Standardized,Amount_Standardized,Location_Standardized,Transaction_Type_Standardized,Old_Balance_Standardized,New_Balance_Standardized,Bank_Name_Standardized,Bank_Branch_Standardized,Device_Type_Standardized,Customer_Name_Standardized,Age_Standardized,Gender_Standardized,City_Standardized,KYC_Status_Standardized,Account_Type_Standardized,Customer_Since_Years_Standardized,Avg_Monthly_Balance_Standardized
NEFTMYCBCQ1OUC,861,3934.38,1,0,53967.52,0,50033.14,5,4,2,CUST26055327,1,43.019823788546255,1,0,2,1,0.2,341043.76,AC100121,0.8653266331658293,0.013650087034056376,0.3333333333333333,0.0,0.5353602294043422,0.5254233603708629,1.0,1.0,1.0,0.2,0.4905847801675737,0.5,0.0,1.0,0.5,0.013333333333333334,0.6817171270238064,1.2783260962675482,-1.0081386380456259,-0.3988070112784054,-1.2198172048987466,0.09000606859891631,0.7495743082966809,1.5018682394044773,1.5532916889105994,1.4789208798493354,-0.9066245618228056,0.009505608360517377,-0.004367149976244752,-1.4077916030519497,0.8081264679341679,-0.022501582198124315,-1.620183624732746,0.6243107870090934
NEFT7NJKEUYCIU,413,6657.2,2,2,50306.0,0,43648.8,4,4,2,CUST01455130,2,22.0,2,1,2,2,1.0,490158.94,AC100122,0.41507537688442214,0.02324764365818469,0.6666666666666666,1.0,0.4982118875465011,0.45837817039177875,0.8,1.0,1.0,0.4,0.07843137254901966,1.0,0.2,1.0,1.0,0.06666666666666667,0.9811550242431649,-0.2801472195969657,-0.8919131213913117,0.48310031138952286,1.2684053115928264,-0.04065415698531679,0.5059656215694353,0.8802953780941598,1.5532916889105994,1.4789208798493354,-0.3024151791833604,-1.4588001546924083,1.4120451589858267,-0.8035652114465033,0.8081264679341679,1.19383394440049,-1.4390852555011415,1.687459627616988
UPIR3HD2JUEM3,737,43598.05,1,1,62015.13,0,18417.079999999994,1,1,1,CUST06213450,3,47.0,1,3,2,1,2.2,146589.66,AC100123,0.7407035175879397,0.15345893181473946,0.3333333333333333,0.5,0.6170081153693462,0.19340709101645445,0.2,0.25,0.5,0.6000000000000001,0.5686274509803921,0.5,0.6000000000000001,1.0,0.5,0.14666666666666667,0.2912342344726732,0.8469629463407632,0.6849334483046361,-0.3988070112784054,0.024294053347039993,0.3771825794506749,-0.45680675162334344,-0.9844232058367927,-0.6161142632090367,0.019498956833713298,0.30179420345608476,0.2875343743498957,-0.004367149976244752,0.4048875717643895,0.8081264679341679,-0.022501582198124315,-1.167437701653735,-0.7620916635425649
TXN85IJO08OSU,141,36611.31,1,2,71303.13,0,34691.82000000001,4,2,0,CUST50296482,4,40.0,0,1,0,2,3.4,461517.34,AC100124,0.14170854271356786,0.12883165833795351,0.3333333333333333,1.0,0.7112405104335897,0.36431638393634924,0.8,0.5,0.0,0.8,0.43137254901960786,0.0,0.2,0.0,1.0,0.22666666666666666,0.923639884087763,-1.2263631613718493,0.38669946066338057,-0.3988070112784054,1.2684053115928264,0.708622029522328,0.16419213600284494,0.8802953780941598,0.10702105416417526,-1.4399229661819088,0.90600358609553,-0.2014392937819494,-1.420779458938316,-0.8035652114465033,-1.6224981172279505,1.19383394440049,-0.8957901478063286,1.4832531622983327
UPILTBPOBSN25,213,6466.01,3,1,54623.0,0,48156.99,0,4,0,CUST53144409,4,66.0,1,5,2,2,12.6,161725.81,AC100125,0.214070351758794,0.02257372586304322,1.0,0.5,0.5420104716865032,0.5057209583717119,0.0,1.0,0.0,0.8,0.9411764705882354,0.5,1.0,1.0,1.0,0.84,0.3216291072682987,-0.9758942356079094,-0.9000742031114174,1.365007634057451,0.024294053347039993,0.11339667268299987,0.6779856338834569,-1.60599606714711,1.5532916889105994,-1.4399229661819088,0.90600358609553,1.6147486164220468,-0.004367149976244752,1.6133403549752823,0.8081264679341679,1.19383394440049,1.1868410983571214,-0.6541752171836684
NEFT5YPKVESGZK,774,86364.75,0,2,31574.61,0,25816.96,1,0,1,CUST30247741,2,43.0,1,1,0,2,13.8,426053.84,AC100126,0.777889447236181,0.3042055198657705,0.0,1.0,0.30817057159232153,0.2711169812200504,0.2,0.0,0.5,0.4,0.4901960784313726,0.5,0.2,0.0,1.0,0.92,0.852425700072167,0.9756761443027878,2.5104605867493577,-1.2807143339463336,1.2684053115928264,-0.7090781019333848,-0.17444787838989834,-0.9844232058367927,-1.3392495805822489,0.019498956833713298,-0.3024151791833604,0.008120849703127063,-0.004367149976244752,-0.8035652114465033,-1.6224981172279505,1.19383394440049,1.4584886522045282,1.2304084894159468
IMPS4PYTNI6Z89,867,3543.08,1,1,22572.96,0,19029.88,4,4,1,CUST74586302,4,18.0,1,1,2,0,1.7,474100.12,AC100127,0.871356783919598,0.01227080970135667,0.3333333333333333,0.5,0.21684337100769108,0.1998424143888286,0.8,1.0,0.5,0.8,0.0,0.5,0.2,1.0,0.0,0.11333333333333333,0.9489073396504616,1.2991985067478766,-1.0248415580575374,-0.3988070112784054,0.024294053347039993,-1.0302992395020212,-0.4334240052115831,0.8802953780941598,1.5532916889105994,0.019498956833713298,0.90600358609553,-1.738213679339177,-0.004367149976244752,-0.8035652114465033,0.8081264679341679,-1.2388371087967385,-1.2806241824234879,1.5729648064691284
IMPSWOVMUZ8EDX,825,21130.7,0,0,91205.66,0,70074.96,5,4,1,CUST97645147,4,51.0,0,5,0,1,10.9,301779.95,AC100128,0.8291457286432161,0.07426469061660322,0.0,0.0,0.9131637522227756,0.7358926695596919,1.0,1.0,0.5,0.8,0.6470588235294118,0.0,1.0,0.0,0.5,0.7266666666666667,0.6028715480343271,1.1530916333855785,-0.27410143523643715,-1.2807143339463336,-1.2198172048987466,1.4188377485398314,1.5143145085090524,1.5018682394044773,1.5532916889105994,0.019498956833713298,0.90600358609553,0.5669478989966643,-1.420779458938316,1.6133403549752823,-1.6224981172279505,-0.022501582198124315,0.8020070637399622,0.34437098423818396
NEFTTLUPKAS1Y6,573,1759.69,3,2,18234.09,0,16474.4,3,2,1,CUST50516434,4,23.0,1,5,2,0,9.0,176943.05,AC100129,0.5758793969849246,0.0059846113820024,1.0,1.0,0.17282290244907844,0.17300602376932056,0.6000000000000001,0.5,0.5,0.8,0.09803921568627455,0.5,1.0,1.0,0.0,0.6,0.3521868167320992,0.2764503932117893,-1.100966834111826,1.365007634057451,1.2684053115928264,-1.1851304934568438,-0.5309340260998413,0.25872251678384234,0.10702105416417526,0.019498956833713298,0.90600358609553,-1.3889467735307162,-0.004367149976244752,1.6133403549752823,0.8081264679341679,-1.2388371087967385,0.37189843681490187,-0.5456806221783037
TXNE9MTPUCRP2,323,28159.38,1,1,96759.1,0,68599.72,3,4,2,CUST90576073,5,47.0,1,3,1,0,14.0,218049.93,AC100130,0.3246231155778895,0.0990397966804922,0.3333333333333333,0.5,0.9695067703155376,0.7204004266552188,0.6000000000000001,1.0,1.0,1.0,0.5686274509803921,0.5,0.6000000000000001,0.5,0.0,0.9333333333333333,0.43473346093323617,-0.5932333768018904,0.025922791263237748,-0.3988070112784054,0.024294053347039993,1.617010562881554,1.4580234464717072,0.25872251678384234,1.5532916889105994,1.4789208798493354,1.5102129687349752,0.2875343743498957,-0.004367149976244752,0.4048875717643895,-0.4071858246468913,-1.2388371087967385,1.503763244512429,-0.2526002542841171
NEFTB2P8Y614FF,219,21163.32,2,2,70270.82,1,49107.50000000001,5,2,1,CUST07235967,2,64.0,1,1,2,0,7.5,33592.25,AC100131,0.22010050251256283,0.07437967151768338,0.6666666666666666,1.0,0.7007670991772623,0.5157027456084537,1.0,0.5,0.5,0.4,0.9019607843137255,0.5,0.2,1.0,0.0,0.5,0.06432435955830358,-0.9550218251275812,-0.27270902723544416,0.48310031138952286,1.2684053115928264,0.6717843617032639,0.7142544561612674,1.5018682394044773,0.10702105416417526,0.019498956833713298,-0.3024151791833604,1.4750418540986625,-0.004367149976244752,-0.8035652114465033,0.8081264679341679,-1.2388371087967385,0.03233899450564372,-1.567731072174167
TXN52YBTW98I1,868,46508.01,1,2,63566.88,0,17058.869999999995,3,4,1,CUST72414274,3,55.0,1,0,1,2,0.6,167866.17,AC100132,0.8723618090452262,0.16371613055499715,0.3333333333333333,1.0,0.6327515605718591,0.179143839453804,0.6000000000000001,1.0,0.5,0.6000000000000001,0.7254901960784313,0.5,0.0,0.5,1.0,0.04,0.33395955200618427,1.3026772418279313,0.8091471695360756,-0.3988070112784054,1.2684053115928264,0.432556305403376,-0.5086322738229463,0.25872251678384234,1.5532916889105994,0.019498956833713298,0.30179420345608476,0.846361423643433,-0.004367149976244752,-1.4077916030519497,-0.4071858246468913,1.19383394440049,-1.529634440116944,-0.6103961960611033
UPIVTC4D548C9,177,22870.09,3,1,70269.3,0,47399.21000000001,2,0,1,CUST73123403,0,27.0,1,5,2,2,1.5,341167.55,AC100133,0.17788944723618091,0.08039579513928286,1.0,0.5,0.7007516778550726,0.497763126542212,0.4,0.0,0.5,0.0,0.17647058823529416,0.5,1.0,1.0,1.0,0.1,0.6819657094772948,-1.1011286984898794,-0.19985433061205968,1.365007634057451,0.024294053347039993,0.6717301209663873,0.6490708532439279,-0.36285034452647513,-1.3392495805822489,0.019498956833713298,-1.5108339444622507,-1.1095332488839476,-0.004367149976244752,1.6133403549752823,0.8081264679341679,1.19383394440049,-1.3258987747313888,0.6251933745161388
NEFTVB0YQQ4E96,26,36085.03,0,1,68240.72,0,32155.69,2,3,1,CUST72014417,3,41.0,1,5,2,2,3.6,3315.38,AC100135,0.026130653266331662,0.1269765955353642,0.0,0.5,0.6801705030080202,0.3376831974735895,0.4,0.75,0.5,0.6000000000000001,0.4509803921568628,0.5,1.0,1.0,1.0,0.24,0.0035254369591162893,-1.626417695578142,0.3642348229330744,-1.2807143339463336,0.024294053347039993,0.5993408617473569,0.06742045738460531,-0.36285034452647513,0.8301563715373873,0.019498956833713298,0.30179420345608476,-0.13158591262025726,-0.004367149976244752,1.6133403549752823,0.8081264679341679,1.19383394440049,-0.8505155554984275,-1.783596547692729
TXNXV7WOJBPZ2,230,12245.16,1,0,34410.55,0,22165.390000000003,1,0,0,CUST10917279,4,53.0,1,5,1,0,0.2,484000.83,AC100136,0.2311557788944724,0.04294441484150348,0.3333333333333333,0.0,0.3369429034676974,0.23276999400258952,0.2,0.0,0.0,0.8,0.6862745098039217,0.5,1.0,0.5,0.0,0.013333333333333334,0.9687889357654828,-0.9167557392469793,-0.6533870572212083,-0.3988070112784054,-1.2198172048987466,-0.6078784471060589,-0.31378165011768977,-0.9844232058367927,-1.3392495805822489,-1.4399229661819088,0.90600358609553,0.7066546613200486,-0.004367149976244752,1.6133403549752823,-0.4071858246468913,-1.2388371087967385,-1.620183624732746,1.6435540540406701
TXNWXM2UDSYKZ,601,34674.1,1,1,94310.6,0,59636.50000000001,3,4,2,CUST80749926,5,35.0,0,5,2,2,12.8,60018.72,AC100137,0.6040201005025126,0.12200326620486075,0.3333333333333333,0.5,0.9446652523014548,0.6262731107973029,0.6000000000000001,1.0,1.0,1.0,0.33333333333333337,0.0,1.0,1.0,1.0,0.8533333333333334,0.11739130155395058,0.3738549754533214,0.3040082680329813,-0.3988070112784054,0.024294053347039993,1.529636586406485,1.1160118598319946,0.25872251678384234,1.5532916889105994,1.4789208798493354,1.5102129687349752,-0.5507061995904102,-1.420779458938316,1.6133403549752823,0.8081264679341679,1.19383394440049,1.2321156906650226,-1.3793178540037614
UPIG0NWBIZQCR,574,19896.04,3,1,43623.48,0,23727.44,4,0,0,CUST10269191,4,54.0,1,3,2,0,13.9,194392.82,AC100138,0.5768844221105528,0.0699126881847325,1.0,0.5,0.4304136678366919,0.24917387271312624,0.8,0.0,0.0,0.8,0.7058823529411765,0.5,0.6000000000000001,1.0,0.0,0.9266666666666666,0.38722766526114527,0.279929128291844,-0.3268037792740215,1.365007634057451,0.024294053347039993,-0.27911784711158943,-0.2541781595294233,0.8802953780941598,-1.3392495805822489,-1.4399229661819088,0.90600358609553,0.7765080424817409,-0.004367149976244752,0.4048875717643895,0.8081264679341679,-1.2388371087967385,1.4811259483584787,-0.4212687229714326
UPI8M1NZ83T7G,357,14432.08,0,1,80548.29,0,66116.20999999999,2,2,1,CUST73239947,1,23.0,1,5,1,1,14.0,151352.41,AC100139,0.3587939698492463,0.05065299951931497,0.0,0.5,0.8050382677066453,0.694319829480733,0.4,0.5,0.5,0.2,0.09803921568627455,0.5,1.0,0.5,0.5,0.9333333333333333,0.30079830330175894,-0.47495638408002994,-0.5600368148689218,-1.2807143339463336,0.024294053347039993,1.0385327472467507,1.3632596009412399,-0.36285034452647513,0.10702105416417526,0.019498956833713298,-0.9066245618228056,-1.3889467735307162,-0.004367149976244752,1.6133403549752823,-0.4071858246468913,-0.022501582198124315,1.503763244512429,-0.7281346100715148
NEFTVWD8JVNC5A,351,12748.52,2,1,40874.81,0,28126.29,1,1,1,CUST81249198,3,51.0,1,1,2,1,14.7,52176.68,AC100140,0.35276381909547744,0.04471868787546137,0.6666666666666666,0.5,0.4025267430583505,0.29536842593859586,0.2,0.25,0.5,0.6000000000000001,0.6470588235294118,0.5,0.2,1.0,0.5,0.98,0.10164371658298989,-0.4958287945603583,-0.6319007760630283,0.48310031138952286,0.024294053347039993,-0.37720329857890766,-0.08633025800629864,-0.9844232058367927,-0.6161142632090367,0.019498956833713298,0.30179420345608476,0.5669478989966643,-0.004367149976244752,-0.8035652114465033,0.8081264679341679,-0.022501582198124315,1.6622243175900826,-1.4352293697461609
IMPSWIR0QREPY5,961,17159.09,2,1,16743.48,0,0.0,0,0,1,CUST25980961,2,43.019823788546255,2,1,0,1,6.1,44679.95,AC100141,0.9658291457286433,0.06026532530271753,0.6666666666666666,0.5,0.15769975964043156,0.0,0.0,0.0,0.5,0.4,0.4905847801675737,1.0,0.2,0.0,0.5,0.4066666666666666,0.08658954793817933,1.6261996042730202,-0.44363244507162297,0.48310031138952286,0.024294053347039993,-1.2383224571380784,-1.1595513849214796,-1.60599606714711,-1.3392495805822489,0.019498956833713298,-0.3024151791833604,0.009505608360517377,1.4120451589858267,-0.8035652114465033,-1.6224981172279505,-0.022501582198124315,-0.28458315164966397,-1.48867892335868
TXNQ57CSRIZXX,950,25782.93,1,1,63171.34,0,37388.41,5,2,2,CUST43148721,2,42.0,1,1,2,1,13.1,56136.41,AC100142,0.9547738693467338,0.0906631454735047,0.3333333333333333,0.5,0.6287385672962658,0.3926346421816335,1.0,0.5,1.0,0.4,0.47058823529411764,0.5,0.2,1.0,0.5,0.8733333333333333,0.10959524254269709,1.5879335183924184,-0.07551767452338969,-0.3988070112784054,0.024294053347039993,0.4184415810190799,0.2670865226648684,1.5018682394044773,0.10702105416417526,1.4789208798493354,-0.3024151791833604,-0.061732531458565096,-0.004367149976244752,-0.8035652114465033,0.8081264679341679,-0.022501582198124315,1.300027579126874,-1.4069976205800445
UPIV1GTLIH6RS,905,45716.11,2,0,99643.43,0,53927.31999999999,2,1,1,CUST66947056,1,59.0,2,2,0,0,8.9,348628.04,AC100143,0.9095477386934674,0.16092479470075513,0.6666666666666666,0.0,0.9987700480993067,0.5663181181551835,0.4,0.25,0.5,0.2,0.8039215686274509,1.0,0.4,0.0,0.0,0.5933333333333334,0.6969471046499798,1.431390439789956,0.775344352369112,0.48310031138952286,-1.2198172048987466,1.719937000115099,0.8981654039588017,-0.36285034452647513,-0.6161142632090367,0.019498956833713298,-0.9066245618228056,1.1257749482902015,1.4120451589858267,-0.1993388198410569,-1.6224981172279505,-1.2388371087967385,0.34926114066095143,0.6783845472315309
NEFT03EGL690RH,504,45535.67,1,2,67533.55,0,21997.880000000005,2,1,1,CUST22599960,5,62.0,0,4,2,0,3.2,340390.49,AC100144,0.506532663316583,0.1602887691400285,0.3333333333333333,1.0,0.6729958343153435,0.23101088659706345,0.4,0.25,0.5,1.0,0.8627450980392156,0.0,0.8,1.0,0.0,0.21333333333333335,0.6804052968324301,0.036417672688013714,0.7676421420779048,-0.3988070112784054,1.2684053115928264,0.5741057157625195,-0.3201733665854344,-0.36285034452647513,-0.6161142632090367,0.019498956833713298,1.5102129687349752,1.3353350917752782,-1.420779458938316,1.0091139633698358,0.8081264679341679,-1.2388371087967385,-0.9410647401142296,0.619653157630891
NEFT28NFW6KQSF,297,39785.74,2,2,3498.5,0,0.0,3,1,2,CUST91664496,0,25.0,2,1,2,0,5.1,80859.25,AC100145,0.2984924623115578,0.14002107654199625,0.6666666666666666,1.0,0.023321401761662856,0.0,0.6000000000000001,0.25,1.0,0.0,0.13725490196078433,1.0,0.2,1.0,0.0,0.33999999999999997,0.15924112851413638,-0.6836804888833131,0.5222022727600136,0.48310031138952286,1.2684053115928264,-1.7109655328712867,-1.1595513849214796,0.25872251678384234,-0.6161142632090367,1.4789208798493354,-1.5108339444622507,-1.2492400112073319,1.4120451589858267,-0.8035652114465033,0.8081264679341679,-1.2388371087967385,-0.5109561131891694,-1.2307307999750967
IMPSEQ9WWE2MYM,88,41601.56,0,0,36158.03,0,0.0,5,0,1,CUST34421861,1,42.0,0,0,0,1,13.1,495811.96,AC100146,0.08844221105527639,0.14642158603921776,0.0,0.0,0.35467214827033133,0.0,1.0,0.0,0.5,0.2,0.47058823529411764,0.0,0.0,0.0,0.5,0.8733333333333333,0.992506842493587,-1.4107361206147493,0.5997118465295749,-1.2807143339463336,-1.2198172048987466,-0.5455201557396495,-1.1595513849214796,1.5018682394044773,-1.3392495805822489,0.019498956833713298,-0.9066245618228056,-0.061732531458565096,-1.420779458938316,-1.4077916030519497,-1.6224981172279505,-0.022501582198124315,1.300027579126874,1.7277640530881793
NEFTTFI5W3LU2K,753,29971.52,0,2,18036.83,0,0.0,1,4,1,CUST70741256,1,23.0,1,1,1,2,11.4,25932.43,AC100147,0.7567839195979901,0.10542733469653728,0.0,1.0,0.1708215800707007,0.0,0.2,1.0,0.5,0.2,0.09803921568627455,0.5,0.2,0.5,1.0,0.76,0.04894269020794778,0.9026227076216387,0.1032752816041155,-1.2807143339463336,1.2684053115928264,-1.1921696564543818,-1.1595513849214796,-0.9844232058367927,1.5532916889105994,0.019498956833713298,-0.9066245618228056,-1.3889467735307162,-0.004367149976244752,-0.8035652114465033,-0.4071858246468913,1.19383394440049,0.915193544509715,-1.6223434111209138
UPIVUQS5NVAQR,894,29684.27,2,1,74315.91,0,44631.64,0,2,0,CUST37499790,2,44.0,1,4,0,0,13.8,242933.65,AC100148,0.8984924623115579,0.10441481894438295,0.6666666666666666,0.5,0.7418069913984532,0.46869947134364576,0.0,0.5,0.0,0.4,0.5098039215686275,0.5,0.8,0.0,0.0,0.92,0.4847024097136038,1.393124353909354,0.09101381016679988,0.48310031138952286,0.024294053347039993,0.8161321658688906,0.5434680668751372,-1.60599606714711,0.10702105416417526,-1.4399229661819088,-0.3024151791833604,0.07797423086481922,-0.004367149976244752,1.0091139633698358,-1.6224981172279505,-1.2388371087967385,1.4584886522045282,-0.07518640501664825
IMPSJTK9ERSC3L,682,20192.9,3,2,13396.84,0,0.0,5,3,0,CUST29206365,3,21.0,0,1,2,1,13.1,264603.86,AC100149,0.685427135678392,0.07095907783202417,1.0,1.0,0.12374606642146088,0.0,1.0,0.75,0.0,0.6000000000000001,0.05882352941176472,0.0,0.2,1.0,0.5,0.8733333333333333,0.5282183154362936,0.6556325169377537,-0.3141320981221276,1.365007634057451,1.2684053115928264,-1.3577462858620013,-1.1595513849214796,1.5018682394044773,0.8301563715373873,-1.4399229661819088,0.30179420345608476,-1.5286535358541005,-1.420779458938316,-0.8035652114465033,0.8081264679341679,-0.022501582198124315,1.300027579126874,0.07931603153762877
NEFTD6LWPOXLUB,568,5808.34,2,0,8586.94,0,2778.6000000000004,1,4,0,CUST08772751,0,58.0,1,2,2,1,7.8,450690.24,AC100150,0.570854271356784,0.02025553183442933,0.6666666666666666,0.0,0.07494671273719034,0.029179486818666184,0.2,1.0,0.0,0.0,0.7843137254901961,0.5,0.4,1.0,0.5,0.52,0.9018980060510419,0.25905671781151574,-0.9281473168457234,0.48310031138952286,-1.2198172048987466,-1.5293861018503347,-1.0535277243801668,-0.9844232058367927,1.5532916889105994,-1.4399229661819088,-1.5108339444622507,1.0559215671285094,-0.004367149976244752,-0.1993388198410569,0.8081264679341679,-0.022501582198124315,0.1002508829674953,1.4060590173954075
IMPSWZJGBB2J6I,451,22346.11,0,0,56692.96,1,34346.85,5,0,2,CUST07301474,3,43.019823788546255,2,3,1,1,4.9,349951.4,AC100151,0.4532663316582915,0.0785488395124288,0.0,0.0,0.5630114717389559,0.36069367913255035,1.0,0.0,1.0,0.6000000000000001,0.4905847801675737,1.0,0.6000000000000001,0.5,0.5,0.32666666666666666,0.6996045412413733,-0.14795528655488638,-0.22222079119943874,-1.2807143339463336,-1.2198172048987466,0.18726256459410218,0.15102903869595025,1.5018682394044773,-1.3392495805822489,1.4789208798493354,0.30179420345608476,0.009505608360517377,1.4120451589858267,0.4048875717643895,-0.4071858246468913,-0.022501582198124315,-0.5562307054970703,0.6878197278060835
NEFTX7XTNDVBX5,89,20089.34,2,0,14571.86,0,0.0,4,1,1,CUST07156611,4,40.0,1,2,2,2,2.2,59374.96,AC100152,0.08944723618090453,0.07059404343239631,0.6666666666666666,0.0,0.13566735721047762,0.0,0.8,0.25,0.5,0.8,0.43137254901960786,0.5,0.4,1.0,1.0,0.14666666666666667,0.11609856837471333,-1.4072573855346946,-0.3185526306967087,0.48310031138952286,-1.2198172048987466,-1.3158160551747495,-1.1595513849214796,0.8802953780941598,-0.6161142632090367,0.019498956833713298,0.90600358609553,-0.2014392937819494,-0.004367149976244752,-0.1993388198410569,0.8081264679341679,1.19383394440049,-1.167437701653735,-1.3839076797856151
UPINQQ0ZFC7YU,159,133282.65,3,0,55199.68,0,46314.17,5,1,0,CUST53397270,5,35.0,1,3,0,1,2.8,435279.47,AC100153,0.15979899497487438,0.46958450266125085,1.0,0.0,0.5478612401604102,0.48636857159449526,1.0,0.25,0.0,1.0,0.33333333333333337,0.5,0.6000000000000001,0.0,0.5,0.18666666666666665,0.8709516693780675,-1.1637459299308643,4.513184662463303,1.365007634057451,-1.2198172048987466,0.13397532277638066,0.6076687397213817,1.5018682394044773,-0.6161142632090367,-1.4399229661819088,1.5102129687349752,-0.5507061995904102,-0.004367149976244752,0.4048875717643895,-1.6224981172279505,-0.022501582198124315,-1.0316139247300318,1.2961846085097732
IMPSNJ91NH2EG8,595,5210.28,0,0,70154.53,0,64944.25,1,3,1,CUST61416597,3,42.0,2,1,0,0,8.3,22583.73,AC100154,0.5979899497487438,0.01814745465171943,0.0,0.0,0.6995872665736855,0.6820124835612038,0.2,0.75,0.5,0.6000000000000001,0.47058823529411764,1.0,0.2,0.0,0.0,0.5533333333333333,0.04221817237939092,0.35298256497299313,-0.9536759351496433,-1.2807143339463336,-1.2198172048987466,0.6676345884852584,1.3185408615732142,-0.9844232058367927,0.8301563715373873,0.019498956833713298,0.30179420345608476,-0.061732531458565096,1.4120451589858267,-0.8035652114465033,-1.6224981172279505,-1.2388371087967385,0.21343736373724823,-1.6462186901001812
TXNDD3M1CESJY,670,18379.46,3,1,73654.43,0,55274.97,3,1,1,CUST54144410,2,49.0,1,5,2,2,14.7,130664.71,AC100155,0.6733668341708543,0.06456695749925914,1.0,0.5,0.7350958754760698,0.5804704738059341,0.6000000000000001,0.25,0.5,0.4,0.607843137254902,0.5,1.0,1.0,1.0,0.98,0.2592553739614669,0.613887695977097,-0.3915400798916165,1.365007634057451,0.024294053347039993,0.7925274536129259,0.9495879858808132,0.25872251678384234,-0.6161142632090367,0.019498956833713298,-0.3024151791833604,0.42724113667328,-0.004367149976244752,1.6133403549752823,0.8081264679341679,1.19383394440049,1.6622243175900826,-0.8756320296490785
TXNXO2VULA4BC,318,39405.7,3,2,3697.75,0,0.0,0,2,1,CUST65297334,4,36.0,0,1,1,2,3.5,376833.21,AC100156,0.31959798994974875,0.1386814891218092,1.0,1.0,0.025342913897381046,0.0,0.0,0.5,0.5,0.8,0.3529411764705882,0.0,0.2,0.5,1.0,0.23333333333333334,0.753585850587949,-0.610627052202164,0.505979993891302,1.365007634057451,1.2684053115928264,-1.7038553573300748,-1.1595513849214796,-1.60599606714711,0.10702105416417526,0.019498956833713298,0.90600358609553,-0.4808528184287181,-1.420779458938316,-0.8035652114465033,-0.4071858246468913,1.19383394440049,-0.873152851652378,0.8794793907253229
TXN36B8CIVFSV,157,30632.29,2,1,45904.32,0,15272.03,5,0,1,CUST25188437,4,53.0,1,0,2,0,4.7,56860.27,AC100157,0.1577889447236181,0.10775645578809871,0.6666666666666666,0.5,0.4535541734308272,0.1603793270277386,1.0,0.0,0.5,0.8,0.6862745098039217,0.5,0.0,1.0,0.0,0.31333333333333335,0.11104882437307279,-1.1707034000909737,0.1314807210528015,0.48310031138952286,0.024294053347039993,-0.1977267666527794,-0.5768131266271062,1.5018682394044773,-1.3392495805822489,0.019498956833713298,0.90600358609553,0.7066546613200486,-0.004367149976244752,-1.4077916030519497,0.8081264679341679,-1.2388371087967385,-0.6015052978049714,-1.40183670457027
NEFT2JHC689RH9,423,41318.97,0,1,61522.32,0,20203.35,2,4,0,CUST54639151,5,35.0,1,2,2,1,9.6,133239.04,AC100158,0.42512562814070354,0.1454254961300749,0.0,0.5,0.612008258929681,0.212165617583639,0.4,1.0,0.0,1.0,0.33333333333333337,0.5,0.4,1.0,0.5,0.64,0.26442488092882405,-0.2453598687964185,0.5876492905209727,-1.2807143339463336,0.024294053347039993,0.35959680475323624,-0.38864764843643945,-0.36285034452647513,1.5532916889105994,-1.4399229661819088,1.5102129687349752,-0.5507061995904102,-0.004367149976244752,-0.1993388198410569,0.8081264679341679,-0.022501582198124315,0.507722213738605,-0.8572777886198143
NEFTHKBIJHZRN6,254,1193.55,0,2,31868.41,0,30674.86,3,0,0,CUST91789970,4,39.0,2,1,1,1,3.4,30078.96,AC100159,0.25527638190954777,0.003989047699061918,0.0,1.0,0.3111513508418774,0.3221322511460557,0.6000000000000001,0.0,0.0,0.8,0.4117647058823529,1.0,0.2,0.5,0.5,0.22666666666666666,0.05726932887717641,-0.833266097325666,-1.125132924414774,-1.2807143339463336,1.2684053115928264,-0.6985939384502828,0.01091609646925511,0.25872251678384234,-1.3392495805822489,-1.4399229661819088,0.90600358609553,-0.27129267494364157,1.4120451589858267,-0.8035652114465033,-0.4071858246468913,-0.022501582198124315,-0.8957901478063286,-1.592779831061219
TXNOKKMVDM9LE,773,33122.49,1,0,61232.48,0,28109.990000000005,2,4,1,CUST99690838,2,66.0,1,1,1,0,2.7,393363.42,AC100160,0.7768844221105529,0.11653405970808031,0.3333333333333333,0.0,0.609067656282672,0.295197251377614,0.4,1.0,0.5,0.4,0.9411764705882354,0.5,0.2,0.5,0.0,0.18000000000000002,0.7867801325047492,0.9721974092227331,0.23777668684289147,-0.3988070112784054,-1.2198172048987466,0.34925395266357573,-0.08695222074538411,-0.36285034452647513,1.5532916889105994,0.019498956833713298,-0.3024151791833604,1.6147486164220468,-0.004367149976244752,-0.8035652114465033,-0.4071858246468913,-1.2388371087967385,-1.0542512208839823,0.9973350885590712
