Transaction_ID,Time,Amount,Location,Transaction_Type,Old_Balance,Is_International,New_Balance,Bank_Name,Bank_Branch,Device_Type,Customer_ID,Customer_Name,Age,Gender,City,KYC_Status,Account_Type,Customer_Since_Years,Avg_Monthly_Balance,Account_Number,Time_Normalized,Amount_Normalized,Location_Normalized,Transaction_Type_Normalized,Old_Balance_Normalized,New_Balance_Normalized,Bank_Name_Normalized,Bank_Branch_Normalized,Device_Type_Normalized,Customer_Name_Normalized,Age_Normalized,Gender_Normalized,City_Normalized,KYC_Status_Normalized,Account_Type_Normalized,Customer_Since_Years_Normalized,Avg_Monthly_Balance_Normalized,Time_Standardized,Amount_Standardized,Location_Standardized,Transaction_Type_Standardized,Old_Balance_Standardized,New_Balance_Standardized,Bank_Name_Standardized,Bank_Branch_Standardized,Device_Type_Standardized,Customer_Name_Standardized,Age_Standardized,Gender_Standardized,City_Standardized,KYC_Status_Standardized,Account_Type_Standardized,Customer_Since_Years_Standardized,Avg_Monthly_Balance_Standardized
UPIVEZU71LIBT,627,25510.73,0,2,16672.09,0,0,1,0,1,CUST93143580,2,58,1,3,0,1,1.1,251040.16,AC100270,0.630150754,0.089703679,0,1,0.156975465,0,0.2,0,0.5,0.4,0.784313725,0.5,0.6,0,0.5,0.073333333,0.500981076,0.464302088,-0.087136726,-1.280714334,1.268405312,-1.240869988,-1.159551385,-0.984423206,-1.339249581,0.019498957,-0.302415179,1.055921567,-0.00436715,0.404887572,-1.622498117,-0.022501582,-1.416447959,-0.017389293
UPIA3DUSD73NL,13,36622.62,3,0,65745.42,0,29122.8,5,1,2,CUST08567284,5,64,1,5,2,1,6.3,390514.88,AC100271,0.013065327,0.128871524,1,0,0.654854171,0.305833282,1,0.25,1,1,0.901960784,0.5,1,1,0.5,0.42,0.781059985,-1.671641252,0.387182236,1.365007634,-1.219817205,0.510296842,-0.048306203,1.501868239,-0.616114263,1.47892088,1.510212969,1.475041854,-0.00436715,1.613340355,0.808126468,-0.022501582,-0.239308559,0.977025808
TXNVTKLGRHMXS,582,24213.56,0,0,98778.3,1,74564.74,1,1,1,CUST69881241,4,52,2,2,2,2,7.6,319574.4,AC100272,0.584924623,0.085131337,0,0,0.989992779,0.783042125,0.2,0.25,0.5,0.8,0.666666667,1,0.4,1,1,0.506666667,0.638604548,0.307759009,-0.142507354,-1.280714334,-1.219817205,1.6890651,1.685632046,-0.984423206,-0.616114263,0.019498957,0.906003586,0.63680128,1.412045159,-0.19933882,0.808126468,1.193833944,0.054976291,0.471240354
UPICJBOSOAZLH,295,15606.64,2,0,84484.53,0,68877.89,4,1,1,CUST01214210,3,54,2,2,2,2,8.5,307392.84,AC100273,0.296482412,0.054793158,0.666666667,0,0.844973811,0.723321631,0.8,0.25,0.5,0.6,0.705882353,1,0.4,1,1,0.566666667,0.614142781,-0.690637959,-0.509899882,0.483100311,-1.219817205,1.178996272,1.468637641,0.880295378,-0.616114263,0.019498957,0.301794203,0.776508042,1.412045159,-0.19933882,0.808126468,1.193833944,0.258711956,0.384389294
NEFTITCHTVCSEB,190,21545.34,1,1,83813.35,0,62268.01,4,1,1,CUST42099372,3,36,0,2,0,0,4.9,426065.63,AC100274,0.190954774,0.075726238,0.333333333,0.5,0.838164282,0.653907931,0.8,0.25,0.5,0.6,0.352941176,0,0.4,0,0,0.326666667,0.852449376,-1.055905142,-0.256402231,-0.398807011,0.024294053,1.155045419,1.216422974,0.880295378,-0.616114263,0.019498957,0.301794203,-0.480852818,-1.420779459,-0.19933882,-1.622498117,-1.238837109,-0.556230705,1.230492549
UPIOCAIOBEHM5,556,26145.61,3,1,63589.44,0,37443.83,4,2,2,CUST57858043,4,27,0,0,2,0,3.9,11152.03,AC100275,0.55879397,0.091941541,1,0.5,0.632980445,0.393216636,0.8,0.5,1,0.8,0.176470588,0,0,1,0,0.26,0.019262198,0.217311897,-0.06003642,1.365007634,0.024294053,0.433361352,0.269201196,0.880295378,0.107021054,1.47892088,0.906003586,-1.109533249,-1.420779459,-1.407791603,0.808126468,-1.238837109,-0.782603667,-1.727723461
IMPSQOSGA9ZT8Y,769,10556.96,3,1,86243.48,0,75686.52,1,2,1,CUST36396731,1,35,1,1,1,2,8.3,88970.47,AC100276,0.772864322,0.036993748,1,0.5,0.862819426,0.794822505,0.2,0.5,0.5,0.2,0.333333333,0.5,0.2,0.5,1,0.553333333,0.175529253,0.958282469,-0.72544908,1.365007634,0.024294053,1.241763867,1.728436056,-0.984423206,0.107021054,0.019498957,-0.906624562,-0.5507062,-0.00436715,-0.803565211,-0.407185825,1.193833944,0.213437364,-1.172900107
NEFT55FBTRORH3,815,268832.7,3,1,92579.67,0,74657.49,3,1,2,CUST16645176,4,41,1,5,0,0,8.2,480015.87,AC100277,0.819095477,0.947379318,1,0.5,0.927103917,0.78401614,0.6,0.25,1,0.8,0.450980392,0.5,1,0,0,0.546666667,0.960786745,1.118304283,10.29923537,1.365007634,0.024294053,1.467868877,1.689171129,0.258722517,-0.616114263,1.47892088,0.906003586,-0.131585913,-0.00436715,1.613340355,-1.622498117,-1.238837109,0.190800068,1.615142422
TXNIRSMUPCSUD,767,21114.11,0,1,66834.46,0,45720.35,2,4,2,CUST72732940,0,68,1,2,0,0,10.1,266947.36,AC100278,0.770854271,0.074206213,0,0.5,0.665903142,0.480132567,0.4,1,1,0,0.980392157,0.5,0.4,0,0,0.673333333,0.532924293,0.951324999,-0.274809591,-1.280714334,0.024294053,0.549158902,0.585010217,-0.362850345,1.553291689,1.47892088,-1.510833944,1.754455379,-0.00436715,-0.19933882,-1.622498117,-1.238837109,0.620908695,0.09602452
NEFT7EGEYC9H5M,402,5517.91,2,1,75632.64,0,70114.73,4,2,2,CUST16597869,3,43,2,3,0,1,8.9,319840.62,AC100279,0.404020101,0.019231807,0.666666667,0.5,0.755166016,0.736310314,0.8,0.5,1,0.6,0.490196078,1,0.6,0,0.5,0.593333333,0.639139144,-0.318413305,-0.940544529,0.483100311,0.024294053,0.863119275,1.515832021,0.880295378,0.107021054,1.47892088,0.301794203,0.00812085,1.412045159,0.404887572,-1.622498117,-0.022501582,0.349261141,0.473138427
UPI7S1GFHOKCD,776,2179.53,1,2,38842.97,0,36663.44,0,3,1,CUST27574008,4,63,1,4,2,1,9.8,376655.98,AC100280,0.779899497,0.007464488,0.333333333,1,0.381912494,0.385021365,0,0.75,0.5,0.8,0.882352941,0.5,0.8,1,0.5,0.653333333,0.753229955,0.982633614,-1.083045664,-0.398807011,1.268405312,-0.44970889,0.239423681,-1.605996067,0.830156372,0.019498957,0.906003586,1.405188473,-0.00436715,1.009113963,0.808126468,-0.022501582,0.552996806,0.878215791
NEFT5FURBB4TRE,25,23011.09,0,2,83530.67,0,60519.58,5,4,0,CUST70051747,0,55,2,2,0,2,11.5,414186.66,AC100281,0.025125628,0.0808928,0,1,0.835296322,0.635546781,1,1,0,0,0.725490196,1,0.4,0,1,0.766666667,0.828595239,-1.629896431,-0.193835645,-1.280714334,1.268405312,1.144958069,1.149707741,1.501868239,1.553291689,-1.439922966,-1.510833944,0.846361424,1.412045159,-0.19933882,-1.622498117,1.193833944,0.937830841,1.14579887
TXNFOJ78HOEMC,147,3277.6,2,1,14108.06,0,10830.46,3,1,2,CUST71321019,1,56,2,1,1,1,13.4,448382.62,AC100282,0.147738693,0.01133503,0.666666667,0.5,0.130961825,0.113736149,0.6,0.25,1,0.2,0.745098039,1,0.2,0.5,0.5,0.893333333,0.897264079,-1.205490751,-1.036173761,0.483100311,0.024294053,-1.332366617,-0.746291105,0.258722517,-0.616114263,1.47892088,-0.906624562,0.916214805,1.412045159,-0.803565211,-0.407185825,-0.022501582,1.367939468,1.389606343
TXNKVX62KF1YK,842,20824.57,3,1,77815.24,0,56990.67,2,4,1,CUST56168706,3,31,2,1,0,1,1.7,63279.88,AC100283,0.846231156,0.073185626,1,0.5,0.777309817,0.598487909,0.4,1,0.5,0.6,0.254901961,1,0.2,0,0.5,0.113333333,0.12394003,1.21223013,-0.287168813,1.365007634,0.024294053,0.941004691,1.015054334,-0.362850345,1.553291689,0.019498957,0.301794203,-0.830119724,1.412045159,-0.803565211,-1.622498117,-0.022501582,-1.280624182,-1.35606671
TXNC9AS8HBL46,160,40796.64,3,2,54759.12,0,13962.48,4,1,0,CUST28728060,0,43.01982379,2,1,0,2,6.2,85257.98,AC100284,0.16080402,0.143584357,1,1,0.543391492,0.146627079,0.8,0.25,0,0,0.49058478,1,0.2,0,1,0.413333333,0.16807421,-1.160267195,0.565353261,1.365007634,1.268405312,0.118254073,-0.626781918,0.880295378,-0.616114263,-1.439922966,-1.510833944,0.009505608,1.412045159,-0.803565211,-1.622498117,1.193833944,-0.261945855,-1.199369106
TXNLN1PNV7UP2,457,44255.67,0,1,8686.44,0,0,4,1,0,CUST95615814,5,45,0,1,0,2,12.9,17086.67,AC100285,0.459296482,0.15577695,0,0.5,0.075956201,0,0.8,0.25,0,1,0.529411765,0,0.2,0,1,0.86,0.031179537,-0.127082876,0.713004428,-1.280714334,0.024294053,-1.525835475,-1.159551385,0.880295378,-0.616114263,-1.439922966,1.510212969,0.147827612,-1.420779459,-0.803565211,-1.622498117,1.193833944,1.254752987,-1.685411165
NEFTPH21474UZE,510,16452.64,2,1,70704.24,0,54251.6,1,2,0,CUST69665169,2,26,1,2,0,2,6.6,372802.96,AC100286,0.512562814,0.057775189,0.666666667,0.5,0.705164408,0.569723547,0.2,0.5,0,0.4,0.156862745,0.5,0.4,0,1,0.44,0.745492714,0.057290083,-0.473787768,0.483100311,0.024294053,0.687250822,0.910539028,-0.984423206,0.107021054,-1.439922966,-0.302415179,-1.17938663,-0.00436715,-0.19933882,-1.622498117,1.193833944,-0.171396671,0.850744854
NEFTV7DM2GP3G4,632,28587.38,1,0,73194.24,0,44606.86,3,1,1,CUST22756202,1,47,0,2,2,0,14.8,305302.95,AC100287,0.635175879,0.100548436,0.333333333,0,0.730426969,0.468439244,0.6,0.25,0.5,0.2,0.568627451,0,0.4,1,0,0.986666667,0.609946077,0.481695763,0.044192277,-0.398807011,-1.219817205,0.776105714,0.542522531,0.258722517,-0.616114263,0.019498957,-0.906624562,0.287534374,-1.420779459,-0.19933882,0.808126468,-1.238837109,1.684861614,0.369488973
NEFT17J2TXWBYO,806,19637.95,2,1,39234.99,0,19597.04,4,0,0,CUST77635277,0,32,1,1,2,1,4.3,265570.69,AC100288,0.810050251,0.069002957,0.666666667,0.5,0.385889774,0.205798449,0.8,0,0,0,0.274509804,0.5,0.2,1,0.5,0.286666667,0.530159805,1.086995667,-0.337820535,0.483100311,0.024294053,-0.435719776,-0.411782754,0.880295378,-1.339249581,-1.439922966,-1.510833944,-0.760266343,-0.00436715,-0.803565211,0.808126468,-0.022501582,-0.692054482,0.086209255
UPIXTTO8FQLTY,784,16233.3,2,0,69883.95,0,53650.65,2,3,0,CUST68886893,1,43.01982379,1,1,2,1,9.9,370569.11,AC100289,0.787939698,0.057002046,0.666666667,0,0.696842068,0.563412666,0.4,0.75,0,0.2,0.49058478,0.5,0.2,1,0.5,0.66,0.741006924,1.010463495,-0.483150453,0.483100311,-1.219817205,0.657979024,0.887608445,-0.362850345,0.830156372,-1.439922966,-0.906624562,0.009505608,-0.00436715,-0.803565211,0.808126468,-0.022501582,0.575634102,0.834818139
NEFTFWW0KWQRDC,616,24898.37,1,2,99629.97,0,74731.6,1,1,0,CUST98825366,3,57,2,5,1,2,7.6,350840.08,AC100290,0.619095477,0.087545196,0.333333333,1,0.998633488,0.784794406,0.2,0.25,0,0.6,0.764705882,1,1,0.5,1,0.506666667,0.701389098,0.426036002,-0.11327575,-0.398807011,1.268405312,1.719456684,1.691998961,-0.984423206,-0.616114263,-1.439922966,0.301794203,0.986068186,1.412045159,1.613340355,-0.407185825,1.193833944,0.054976291,0.694155764
TXNH9X928OVUV,23,23989.98,3,1,59814.2,0,35824.22,2,4,1,CUST94481286,3,66,0,2,2,1,15,9392.38,AC100291,0.023115578,0.08434325,1,0.5,0.594678345,0.37620829,0.4,1,0.5,0.6,0.941176471,0,0.4,1,0.5,1,0.015728649,-1.636853901,-0.152051026,1.365007634,0.024294053,0.298643063,0.207401376,-0.362850345,1.553291689,0.019498957,0.301794203,1.614748616,-1.420779459,-0.19933882,0.808126468,-0.022501582,1.730136206,-1.740269265
NEFTGMF7NCIVF5,859,45033.59,1,0,74539.67,0,29506.08,1,2,1,CUST84747243,3,56,1,1,2,0,0.9,186355.41,AC100292,0.863316583,0.158519008,0.333333333,0,0.744077172,0.3098583,0.2,0.5,0.5,0.6,0.745098039,0.5,0.2,1,0,0.06,0.371087758,1.271368626,0.746210499,-0.398807011,-1.219817205,0.824116973,-0.033681303,-0.984423206,0.107021054,0.019498957,0.301794203,0.916214805,-0.00436715,-0.803565211,0.808126468,-1.238837109,-1.461722552,-0.478573171
IMPSNQBW0CTXL0,329,34022.59,2,0,87428.92,1,53406.33,1,4,1,CUST55364673,0,33,2,3,2,1,3.4,257657.45,AC100293,0.330653266,0.119706785,0.666666667,0,0.874846434,0.560846938,0.2,1,0.5,0,0.294117647,1,0.6,1,0.5,0.226666667,0.514269243,-0.572360966,0.276198098,0.483100311,-1.219817205,1.284065932,0.878285872,-0.984423206,1.553291689,0.019498957,-1.510833944,-0.690412962,1.412045159,0.404887572,0.808126468,-0.022501582,-0.895790148,0.029790103
IMPSO5QKZGXTLP,511,8317.75,1,2,78434.96,0,70117.21,2,4,1,CUST55694355,3,60,1,3,0,2,2.9,415133.13,AC100294,0.513567839,0.029100848,0.333333333,1,0.783597253,0.736336358,0.4,1,0.5,0.6,0.823529412,0.5,0.6,0,1,0.193333333,0.830495844,0.060768818,-0.821031358,-0.398807011,1.268405312,0.96311921,1.515926651,-0.362850345,1.553291689,0.019498957,0.301794203,1.195628329,-0.00436715,0.404887572,-1.622498117,1.193833944,-1.008976629,1.152546932
IMPS3TF7OL28XM,705,28297.14,0,1,78292.45,0,49995.31,0,2,2,CUST34032495,3,43.01982379,1,3,2,2,11.7,207577.7,AC100296,0.708542714,0.099525381,0,0.5,0.782151402,0.525026088,0,0.5,1,0.6,0.49058478,0.5,0.6,1,1,0.78,0.413704197,0.735643424,0.031803175,-1.280714334,0.024294053,0.958033784,0.748130821,-1.605996067,0.107021054,1.47892088,0.301794203,0.009505608,-0.00436715,0.404887572,0.808126468,1.193833944,0.983105433,-0.327264277
TXNHPI1O1EEWN,138,43237.21,3,0,57749.1,0,14511.89,5,2,1,CUST95122751,0,43.01982379,0,0,1,1,1.9,329816.44,AC100297,0.138693467,0.152187022,1,0,0.573726653,0.152396712,1,0.5,0.5,0,0.49058478,0,0,0.5,0.5,0.126666667,0.659171568,-1.236799367,0.669530735,1.365007634,-1.219817205,0.224950599,-0.605817958,1.501868239,0.107021054,0.019498957,-1.510833944,0.009505608,-1.420779459,-1.407791603,-0.407185825,-0.022501582,-1.23534959,0.544263187
NEFTFZYUTLOXMG,829,6145.65,3,0,75252.81,1,69107.16,4,1,2,CUST85858042,1,22,1,3,2,0,3.2,168954.09,AC100298,0.833165829,0.021444502,1,0,0.75131241,0.725729311,0.8,0.25,1,0.2,0.078431373,0.5,0.6,1,0,0.213333333,0.336144202,1.167006574,-0.913748999,1.365007634,-1.219817205,0.849565157,1.477385948,0.880295378,-0.616114263,1.47892088,-0.906624562,-1.458800155,-0.00436715,0.404887572,0.808126468,-1.238837109,-0.94106474,-0.602639636
TXNME1CX9JYAU,187,33147.93,0,2,8571.52,0,0,0,1,2,CUST55088972,4,67,0,0,2,0,5.9,150421.73,AC100299,0.187939698,0.116623732,0,1,0.074790267,0,0,0.25,1,0.8,0.960784314,0,0,1,0,0.393333333,0.298929407,-1.066341348,0.238862611,-1.280714334,1.268405312,-1.52993636,-1.159551385,-1.605996067,-0.616114263,1.47892088,0.906003586,1.684601998,-1.420779459,-1.407791603,0.808126468,-1.238837109,-0.329857744,-0.734770094
TXNMJYH9RZVMO,405,15720.7,2,1,24675.11,0,8954.41,3,1,1,CUST94332897,1,41,0,5,2,0,7.4,87598.12,AC100300,0.407035176,0.055195203,0.666666667,0.5,0.238170958,0.094034798,0.6,0.25,0.5,0.2,0.450980392,0,1,1,0,0.493333333,0.17277344,-0.3079771,-0.50503115,0.483100311,0.024294053,-0.955284657,-0.817875963,0.258722517,-0.616114263,0.019498957,-0.906624562,-0.131585913,-1.420779459,1.613340355,0.808126468,-1.238837109,0.009701698,-1.182684573
UPIITTXSEIII9,52,3912.19,3,1,31886.42,0,27974.23,1,2,2,CUST60135537,0,32,0,1,2,1,13.8,289619,AC100301,0.052261307,0.01357187,1,0.5,0.311334073,0.293771567,0.2,0.5,1,0,0.274509804,0,0.2,1,0.5,0.92,0.578451168,-1.535970583,-1.009085834,1.365007634,0.024294053,-0.697951257,-0.092132445,-0.984423206,0.107021054,1.47892088,-1.510833944,-0.760266343,-1.420779459,-0.803565211,0.808126468,-0.022501582,1.458488652,0.257666868
IMPSXIHXVYJEF6,143,44215.74,0,0,57965.53,0,13749.79,3,1,1,CUST13908130,2,67,2,3,0,2,13.8,214399.42,AC100302,0.143718593,0.155636202,0,0,0.575922466,0.144393513,0.6,0.25,0.5,0.4,0.960784314,1,0.6,0,1,0.92,0.427402879,-1.219405691,0.711299987,-1.280714334,-1.219817205,0.232673837,-0.634897578,0.258722517,-0.616114263,0.019498957,-0.302415179,1.684601998,1.412045159,0.404887572,-1.622498117,1.193833944,1.458488652,-0.278627353
IMPS5U11VUZS4Q,703,27141.07,1,2,28568.6,1,1427.53,5,1,1,CUST77650533,3,27,1,1,2,1,10.9,3502.16,AC100303,0.706532663,0.095450397,0.333333333,1,0.277672776,0.014991216,1,0.25,0.5,0.6,0.176470588,0.5,0.2,1,0.5,0.726666667,0.00390051,0.728685954,-0.017544498,-0.398807011,1.268405312,-0.816346653,-1.105080804,1.501868239,-0.616114263,0.019498957,0.301794203,-1.109533249,-0.00436715,-0.803565211,0.808126468,-0.022501582,0.802007064,-1.782264859
NEFT3C88E6SFSW,786,38605.5,2,0,63583.79,0,24978.29,5,4,0,CUST96309381,4,32,0,2,1,2,2.9,463884.82,AC100304,0.789949749,0.135860897,0.666666667,0,0.632923123,0.262309683,1,1,0,0.8,0.274509804,0,0.4,0.5,1,0.193333333,0.928394016,1.017420965,0.471822885,0.483100311,-1.219817205,0.433159734,-0.206449197,1.501868239,1.553291689,-1.439922966,0.906003586,-0.760266343,-1.420779459,-0.19933882,-0.407185825,1.193833944,-1.008976629,1.500132622
IMPS4UZXBL5BHG,224,33808.27,0,0,30212.16,0,0,1,3,2,CUST80469306,3,29,1,5,2,2,0.3,108813.95,AC100305,0.225125628,0.118951338,0,0,0.29434769,0,0.2,0.75,1,0.6,0.215686275,0.5,1,1,1,0.02,0.215376906,-0.93762815,0.267049696,-1.280714334,-1.219817205,-0.757696715,-1.159551385,-0.984423206,0.830156372,1.47892088,0.301794203,-0.969826487,-0.00436715,1.613340355,0.808126468,1.193833944,-1.597546329,-1.031421736
UPIZC02U7BGJ0,24,23770.58,3,0,79159.74,0,55389.16,3,4,1,CUST31333240,0,68,1,3,2,2,14.7,474661.07,AC100306,0.024120603,0.083569895,1,0,0.790950586,0.581669641,0.6,1,0.5,0,0.980392157,0.5,0.6,1,1,0.98,0.950033782,-1.633375166,-0.161416272,1.365007634,-1.219817205,0.988982764,0.953945159,0.258722517,1.553291689,0.019498957,-1.510833944,1.754455379,-0.00436715,0.404887572,0.808126468,1.193833944,1.662224318,1.57696422
NEFTJS23HH2CHE,479,17333.53,0,0,46655.52,0,29321.99,1,0,2,CUST11106940,3,58,1,4,0,2,2.7,191668.93,AC100307,0.481407035,0.060880202,0,0,0.461175553,0.307925078,0.2,0,1,0.6,0.784313725,0.5,0.8,0,1,0.18,0.381757827,-0.050550704,-0.436186349,-1.280714334,-1.219817205,-0.170920424,-0.040705666,-0.984423206,-1.339249581,1.47892088,0.301794203,1.055921567,-0.00436715,1.009113963,-1.622498117,1.193833944,-1.054251221,-0.440689284
UPI5HQWZDH6W1,937,47576.35,2,2,85445.22,1,37868.87,3,2,1,CUST93884046,5,57,2,5,1,2,11.7,368856.16,AC100308,0.941708543,0.167481878,0.666666667,1,0.854720594,0.397680196,0.6,0.5,0.5,1,0.764705882,1,1,0.5,1,0.78,0.737567152,1.542709962,0.854750026,0.483100311,1.268405312,1.213278202,0.285419542,0.258722517,0.107021054,0.019498957,1.510212969,0.986068186,1.412045159,1.613340355,-0.407185825,1.193833944,0.983105433,0.822605292
UPIOWTMV15JZ7,244,33587.66,1,2,34801.1,0,1213.44,2,1,1,CUST20370307,0,62,0,1,2,1,4.1,325418.95,AC100309,0.245226131,0.118173718,0.333333333,1,0.34090527,0.012742948,0.4,0.25,0.5,0,0.862745098,0,0.2,1,0.5,0.273333333,0.650340977,-0.868053448,0.257632801,-0.398807011,1.268405312,-0.593941789,-1.113249884,-0.362850345,-0.616114263,0.019498957,-1.510833944,1.335335092,-1.420779459,-0.803565211,0.808126468,-0.022501582,-0.737329075,0.512910334
NEFT2IE43RV4PQ,874,4630.38,0,0,63829.29,1,59198.91,3,4,1,CUST31860430,1,31,0,5,2,1,6.4,241024.87,AC100310,0.87839196,0.016103389,0,0,0.635413869,0.621677756,0.6,1,0.5,0.2,0.254901961,0,1,1,0.5,0.426666667,0.480869392,1.323549652,-0.978429381,-1.280714334,-1.219817205,0.441920326,1.099314641,0.258722517,1.553291689,0.019498957,-0.906624562,-0.830119724,-1.420779459,1.613340355,0.808126468,-0.022501582,-0.216671263,-0.088795464
IMPSV5SI4B8FRX,609,17989.59,1,0,53458.24,0,35468.65,5,4,2,CUST03967327,4,41,1,3,2,2,0.5,83431.32,AC100311,0.612060302,0.063192721,0.333333333,0,0.530193275,0.372474269,1,1,1,0.8,0.450980392,0.5,0.6,1,1,0.033333333,0.164406097,0.401684856,-0.408181959,-0.398807011,-1.219817205,0.071832567,0.193833812,1.501868239,1.553291689,1.47892088,0.906003586,-0.131585913,-0.00436715,0.404887572,0.808126468,1.193833944,-1.552271736,-1.212392672
TXNBRD5I67G7Q,191,30886.72,0,2,75193.17,0,44306.45,3,1,1,CUST87561311,3,66,1,2,1,2,3.7,400757.16,AC100312,0.191959799,0.108653286,0,1,0.750707326,0.465284486,0.6,0.25,0.5,0.6,0.941176471,0.5,0.4,0.5,1,0.246666667,0.801627487,-1.052426407,0.142341247,-1.280714334,1.268405312,0.847436922,0.531059719,0.258722517,-0.616114263,0.019498957,0.301794203,1.614748616,-0.00436715,-0.19933882,-0.407185825,1.193833944,-0.827878259,1.050050353
NEFTA52U1XIMGO,202,6793.31,1,0,26082.36,0,19289.05,4,3,1,CUST56384770,2,36,1,0,1,1,13.6,271992.11,AC100313,0.203015075,0.023727412,0.333333333,0,0.252448363,0.20256409,0.8,0.75,0.5,0.4,0.352941176,0.5,0,0.5,0.5,0.906666667,0.543054646,-1.014160321,-0.886103169,-0.398807011,-1.219817205,-0.90506737,-0.423534798,0.880295378,0.830156372,0.019498957,-0.302415179,-0.480852818,-0.00436715,-1.407791603,-0.407185825,-0.022501582,1.41321406,0.131992154
IMPSZ0ENMZ8L35,648,27929.11,2,2,94101.5,0,66172.39,0,2,0,CUST14358511,2,43.01982379,0,2,1,0,0.7,15930.28,AC100314,0.651256281,0.098228127,0.666666667,1,0.942543806,0.694909804,0,0.5,0,0.4,0.49058478,0,0.4,0.5,0,0.046666667,0.028857393,0.537355524,0.016093552,0.483100311,1.268405312,1.522174917,1.365403274,-1.605996067,0.107021054,-1.439922966,-0.302415179,0.009505608,-1.420779459,-0.19933882,-0.407185825,-1.238837109,-1.506997144,-1.693655897
NEFTYGCAS2KNZW,186,16649.12,3,0,68661.92,0,52012.8,3,1,0,CUST52893249,2,44,1,2,2,1,10.9,91216.69,AC100315,0.186934673,0.058467753,1,0,0.684443833,0.546212773,0.6,0.25,0,0.4,0.509803922,0.5,0.4,1,0.5,0.726666667,0.180039883,-1.069820083,-0.465400879,1.365007634,-1.219817205,0.614371255,0.825112637,0.258722517,-0.616114263,-1.439922966,-0.302415179,0.077974231,-0.00436715,-0.19933882,0.808126468,-0.022501582,0.802007064,-1.156885197
UPIP5NAY9K0M3,836,4808.31,2,1,98686.18,0,93877.87,4,4,0,CUST32062051,4,55,2,4,2,2,10,104350,AC100316,0.840201005,0.016730567,0.666666667,0.5,0.989058166,0.985859091,0.8,1,0,0.8,0.725490196,1,0.8,1,1,0.666666667,0.206412857,1.191357719,-0.970834312,0.483100311,0.024294053,1.685777826,2.42256746,0.880295378,1.553291689,-1.439922966,0.906003586,0.846361424,1.412045159,1.009113963,0.808126468,1.193833944,0.598271398,-1.063248431
IMPSHRGWFMSMX3,176,23686.85,3,2,92531.54,0,68844.69,4,1,0,CUST64921798,0,26,2,0,0,0,8.8,293754.3,AC100317,0.176884422,0.083274759,1,1,0.926615609,0.722972981,0.8,0.25,0,0,0.156862745,1,0,0,0,0.586666667,0.586755256,-1.104607434,-0.164990347,1.365007634,1.268405312,1.466151372,1.467370821,0.880295378,-0.616114263,-1.439922966,-1.510833944,-1.17938663,1.412045159,-1.407791603,-1.622498117,-1.238837109,0.326623845,0.287150381
IMPS05GHI0VX6L,962,101002.5,0,1,88551.16,0,81817.66,0,1,1,CUST57280503,2,46,2,2,2,2,5.9,323878.46,AC100318,0.966834171,0.355801525,0,0.5,0.886232239,0.859208714,0,0.25,0.5,0.4,0.549019608,1,0.4,1,1,0.393333333,0.647247522,1.629678339,3.135283401,-1.280714334,0.024294053,1.324112725,1.962383334,-1.605996067,-0.616114263,0.019498957,-0.302415179,0.217680993,1.412045159,-0.19933882,0.808126468,1.193833944,-0.329857744,0.501927078
NEFTGBNT6GNLB3,977,43356.34,0,0,55230.68,1,11874.34,3,4,1,CUST48315977,5,35,1,1,2,2,6.9,52471.98,AC100319,0.981909548,0.152606938,0,0,0.548175754,0.124698462,0.6,1,0.5,1,0.333333333,0.5,0.2,1,1,0.46,0.102236708,1.681859366,0.674615884,-1.280714334,-1.219817205,0.135081548,-0.706459543,0.258722517,1.553291689,0.019498957,1.510212969,-0.5507062,-0.00436715,-0.803565211,0.808126468,1.193833944,-0.103484782,-1.433123965
TXNGO8E5H9Q4X,869,31528.93,3,2,93582.04,0,62053.11,3,3,1,CUST95707372,1,33,1,2,2,1,6.5,445008.57,AC100320,0.873366834,0.110916985,1,1,0.937273569,0.651651157,0.6,0.75,0.5,0.2,0.294117647,0.5,0.4,1,0.5,0.433333333,0.890488656,1.306155977,0.16975444,1.365007634,1.268405312,1.503638145,1.208222987,0.258722517,0.830156372,0.019498957,-0.906624562,-0.690412962,-0.00436715,-0.19933882,0.808126468,-0.022501582,-0.194033967,1.365550326
NEFTDSBN4ZICE5,915,31917.36,3,0,15083.27,0,0,2,3,0,CUST33145900,4,32,1,4,1,0,4.6,461562.37,AC100322,0.91959799,0.112286146,1,0,0.140855922,0,0.4,0.75,0,0.8,0.274509804,0.5,0.8,0.5,0,0.306666667,0.923730309,1.466177791,0.186334852,1.365007634,-1.219817205,-1.297566545,-1.159551385,-0.362850345,0.830156372,-1.439922966,0.906003586,-0.760266343,-0.00436715,1.009113963,-0.407185825,-1.238837109,-0.624142594,1.483574213
TXNU2B8JU8LH0,354,111.77,3,0,86483.11,0,86371.34,4,4,1,CUST90738918,1,24,1,1,0,0,11.1,77173.5,AC100323,0.355778894,0.000175926,1,0,0.865250617,0.907029215,0.8,1,0.5,0.2,0.117647059,0.5,0.2,0,0,0.74,0.151839781,-0.485392589,-1.171309476,1.365007634,-1.219817205,1.250314991,2.136139118,0.880295378,1.553291689,0.019498957,-0.906624562,-1.319093392,-0.00436715,-0.803565211,-1.622498117,-1.238837109,0.847281656,-1.25700915
